,pr_1m_0m_cross,mv_cross,btm_cross,mom_12m_1m_cross,ram_12m_0m_cross,vol_3m_cross,res_mom_12m_1m_0m_cross,res_vol_6m_3m_0m_cross,asset_turnover_cross,gpa_cross,rev_surp_cross,cash_at_cross,op_lev_cross,roe_cross,std_u_e_cross,ret_noa_cross,etm_cross,ia_mv_cross,ae_m_cross,ia_ta_cross,rc_a_cross,r_s_cross,r_a_cross,fred_ff_cross,t3m_cross,t6m_cross,t2y_cross,t3y_cross,t5y_cross,t7y_cross,t10y_cross,aaa_cross,baa_cross,snp500_pr_cross,wilshire500_pr_cross,ted_cross,t1y_ff_cross,t5y_ff_cross,t10y_t2y_cross,aaa_t10y_cross,baa_t10y_cross,aaa_ff_cross,baa_ff_cross,core_cpi_cross,core_pce_cross,core_ppi_cross,cpi_cross,pce_cross,ppi_cross,trimmed_pce_cross,unemploy_cross,retail_mfr_cross,m1_cross,m2_cross,export_growth_cross,import_growth_cross,real_gig_cross,real_pig_cross,federal_tg_cross,real_gdp_cross,corporate_tg_cross,industrial_prod_cross,home_pr_cross,wti_cross,capa_util_cross,snp500_pe_cross,snp500_vol_cross,pr_1m_0m_serial,mv_serial,btm_serial,mom_12m_1m_serial,ram_12m_0m_serial,vol_3m_serial,res_mom_12m_1m_0m_serial,res_vol_6m_3m_0m_serial,asset_turnover_serial,gpa_serial,rev_surp_serial,cash_at_serial,op_lev_serial,roe_serial,std_u_e_serial,ret_noa_serial,etm_serial,ia_mv_serial,ae_m_serial,ia_ta_serial,rc_a_serial,r_s_serial,r_a_serial,fred_ff_serial,t3m_serial,t6m_serial,t2y_serial,t3y_serial,t5y_serial,t7y_serial,t10y_serial,aaa_serial,baa_serial,snp500_pr_serial,wilshire500_pr_serial,ted_serial,t1y_ff_serial,t5y_ff_serial,t10y_t2y_serial,aaa_t10y_serial,baa_t10y_serial,aaa_ff_serial,baa_ff_serial,core_cpi_serial,core_pce_serial,core_ppi_serial,cpi_serial,pce_serial,ppi_serial,trimmed_pce_serial,unemploy_serial,retail_mfr_serial,m1_serial,m2_serial,export_growth_serial,import_growth_serial,real_gig_serial,real_pig_serial,federal_tg_serial,real_gdp_serial,corporate_tg_serial,industrial_prod_serial,home_pr_serial,wti_serial,capa_util_serial,snp500_pe_serial,snp500_vol_serial
core_cpi_cross,0.034946494,0.014100975,-0.013315757,0.0069275764,0.025123164,0.0003421562,-0.023804165,0.002131099,0.014763745,0.008827239,-0.0021827724,0.024853835,0.0087947855,-0.0064389897,-0.010684061,0.01397877,-0.021601863,0.0015623091,0.0019659293,-0.0009780893,0.00299232,-0.010944528,0.0038406292,-0.0042627226,-0.003216301,0.004845888,0.0065689776,-0.0033403018,0.016544627,0.011535702,-0.004997393,-0.003053076,-0.0016979143,-0.0068800873,-0.009772999,-0.005488705,0.005991599,-0.004318306,0.007443708,-0.00060338667,0.009723246,0.0066531217,0.0021509458,0.0044941185,0.02242953,-0.0019218663,0.0012729081,0.006083977,-0.010992956,-0.005513521,0.0021714238,0.0044679977,-0.017480515,-0.02527675,0.014946059,-0.0026691242,-0.004710823,-4.8591e-05,-0.004716943,0.005704196,0.011110727,0.021815805,0.0020782875,-0.013058864,-0.007398776,0.0015694706,-0.007667555,0.09200239,0.022498138,0.009925864,-0.005493948,-0.016704153,-0.012040255,-0.0029335208,-0.0075828293,-0.0014893,-0.024972042,0.012034189,-0.005527076,-0.00878755,-0.0064821597,0.00273866,-0.0151360575,0.011361853,-0.008594404,-0.0036169311,-0.024071869,-0.02527961,0.005575751,-0.0013187834,0.0025611017,0.0009278286,0.0027023267,-0.01228002,0.0041552247,-0.0013669985,0.003550398,-0.009231977,0.0040869345,0.0027903444,-0.009335881,-0.017424278,-0.0051322943,-0.0044931737,-0.010799535,0.0024358437,-0.001610763,0.0048179664,-0.005713604,-0.004542862,-0.0023118854,0.01922165,-0.00069534226,-0.0048452434,0.0024674232,-0.011528895,-0.007677128,-0.0038197085,0.011762417,-0.024371231,-0.023344472,0.010167185,0.0048543196,-0.0058732647,0.0021770233,0.0056636785,-0.0013575845,0.006288961,0.019249663,-0.01343323,-0.02274085,0.0076061045,-0.010308845,-0.023502897
core_pce_cross,-0.01783441,0.006880689,-0.006472755,0.014303336,0.02428715,-0.016783772,-0.022333628,-0.0067627807,0.0035312078,-0.00025304442,-0.00049493473,0.025718095,0.007934074,-0.0043035676,-0.016230065,-0.0010064131,-0.012249389,-0.00026631122,0.00085764506,0.0058129686,0.00012020732,-0.0034481124,0.0045292424,-0.008055745,-0.016003655,0.0021127393,0.0026418942,0.0062859165,0.008568241,0.001243013,-0.0058306665,0.005895296,0.00638954,-0.008847551,-0.008278401,-0.0063770083,0.004042797,0.003582601,0.0077124317,0.0072043557,0.0013324758,-0.005441057,-0.004642997,-0.003907897,0.013249531,-0.0013421424,-0.006743696,-0.002948404,-0.0068947,0.0012511435,0.005724014,0.0057969694,-0.01475546,-0.002942027,0.014696197,-0.008974697,0.007926031,-0.0014007037,-0.0044155004,-0.009740704,0.011141286,0.003938535,0.0010422915,0.0037139328,0.0014229479,0.0006788353,-0.0010934963,0.028503278,0.03072185,0.015740411,-0.026781399,-0.036631446,-0.017643897,-0.027689984,-0.02465284,-0.0021878148,-0.002077388,0.010975051,0.008516463,0.009284874,0.010970731,0.008183292,0.011550886,0.016773272,-0.0042259437,-0.0075901668,-0.0060561397,-0.0100797685,-0.009513143,-0.002029463,0.0007618175,-0.008174168,0.00050688244,-0.0013211517,-0.005348228,-0.0060902345,0.0016640838,0.0065503907,0.016745599,0.0059121563,0.0018791221,-0.0071612066,-0.022726571,-0.00078685116,-0.0030630021,-0.0022227922,-0.00017129595,-0.00025554444,0.006804711,-0.0017543683,-0.0019174697,0.008959565,-0.0017542758,-0.0077254386,-0.0012600989,-0.00340157,-0.0018945457,-0.00018438976,0.00072794384,-0.016329505,-0.014471463,0.007431647,-0.0016831298,0.009647026,0.007965582,-0.005052636,0.001678593,0.014811916,-0.00015078275,-0.0076726824,0.0018397528,-0.0008552766,0.0012462878,-0.010951711
core_ppi_cross,-0.03486237,-0.00047445716,-0.007237203,0.019234741,0.016224753,-0.004515047,-0.012751451,-0.0034644678,-0.008998135,0.008629545,0.0060066325,0.014864341,0.016143294,-0.013713743,-0.024347993,-0.0068272618,-0.00026263163,0.002315791,0.0045811343,0.006421941,0.001719721,0.0014112024,0.004244352,0.014713036,0.015138907,-0.0031736593,0.009824804,0.0058342,0.013804604,-0.0009690046,0.009101125,-0.0016655739,-0.0068380632,-0.0070092846,0.0039094156,0.006075679,-0.0022019222,-0.015940895,-0.015751064,0.0016952793,0.003088248,-0.00088858075,-0.0077312803,0.004993821,-0.0028774051,-0.012142111,0.0030623283,-0.013975125,-0.0007241569,0.012592691,0.00044386572,-0.0076757115,-0.017214006,-0.016123464,0.011694954,0.0067436453,0.0126228025,-0.0004171225,0.00015383592,0.0051348144,0.007729001,-0.014620514,-0.0053585437,-0.0036948198,0.0137668615,-0.0070033614,-0.010647267,0.033682372,0.018395595,0.02436347,-0.046764422,-0.026308356,0.022769839,-0.029803593,-0.009792018,0.0019483642,0.0037465703,0.0010859307,-0.013856094,0.04033113,0.0003395857,-0.013181133,-0.011976205,-0.0069415187,-0.0031612834,-0.00078126637,-0.017514713,-0.0019888764,-0.0020360886,0.014995799,-0.00067265914,0.0047452194,0.009904105,-0.003041914,-0.0040301224,0.0040217144,0.008100814,0.013938847,0.00031927758,-0.006441417,0.007176471,0.013598523,-0.0129338885,-0.0010127135,0.00878568,-0.013944066,0.013373966,0.0041840877,-0.006060017,0.0021487814,0.01584454,-0.0014395673,-0.003344534,0.0039471225,-0.0027301405,0.0044987868,0.008713457,-0.02356154,-0.015237126,-0.024563875,-0.0140778795,0.005379617,0.007713326,0.00860956,-0.0076432433,0.00083151134,-0.0016109319,-0.000499006,-0.019842373,-0.020958746,0.00031080772,0.010194256,0.0019029581,-0.0160005
cpi_cross,-0.027566392,-0.016485155,0.0029874186,-0.001881475,-0.029656157,-0.0010199397,0.0041947174,0.0067708846,-0.01668823,-0.02471997,-0.0057936884,-0.013515565,0.010029522,-0.013474129,-0.011244362,-0.014902908,0.0031266613,-0.00611873,-0.0075523145,-0.0068763136,-0.007009322,0.0047095628,-0.007326713,0.0172413,0.013801037,0.0055539496,0.007273405,0.0016924624,-0.004479536,0.002085308,0.004393295,-0.012716627,-0.012449319,0.007641497,0.0039089574,0.0053435047,-0.022448804,-0.006512046,-0.009282372,-0.004968629,-0.0076158764,0.006751237,-0.015877537,0.008884507,-0.018329982,0.016295219,-0.0057624676,-0.01190692,0.0007297722,0.0023309,0.007666204,-0.0039323107,0.020846078,0.012464759,-0.0041924333,-0.0020139061,0.010957642,0.00029907143,0.0019153341,0.013324793,-0.016113313,-0.015529034,-0.0087760985,0.005333297,-0.0067151785,0.0033826742,0.0031413871,-0.082960196,-0.027031958,0.023120582,0.002360673,0.0009906827,0.0067430297,-0.0077922074,0.0013879305,-0.009034185,-0.00986184,-0.012437904,0.012498112,0.012226182,-0.019745698,6.664428e-05,0.0028405269,-0.003763282,0.00028599636,-0.0128462855,-0.00055670296,0.027097085,0.0008283843,0.017843248,-0.00028976868,0.005647419,0.010017923,0.016450016,0.010211017,-0.0069310963,-0.004680377,0.0008701469,-0.011399965,0.0007010102,0.004070747,0.009517421,0.009744845,-0.014441421,0.002406299,-0.0065455604,-0.00505735,-0.009812828,-0.009661267,0.008247371,0.0052259415,-0.012221791,-0.002348197,-0.0031297156,-0.013093962,-0.007589647,0.0044640717,0.0006253992,0.0038411703,0.025866548,0.016072188,0.0045969747,0.0080966,0.0075312904,0.009481905,-4.99069e-05,0.0058452156,-0.01762113,-0.0110375015,-0.009774306,0.011315098,0.0073718694,0.010974254,0.008355883
pce_cross,-0.012064564,0.019830402,0.002963376,0.008868082,0.005141197,-0.019787272,-0.049681827,-0.0056837024,0.0013165664,-0.025940971,-0.019798834,0.0038302836,0.013751247,-0.014883791,-0.018866437,-0.015129741,-0.017664237,-0.0034752893,-0.015821695,-0.0035352856,7.14183e-05,-0.021632355,0.0005367141,-0.014282288,-0.008528657,0.0120105455,-0.0024046379,0.013137534,0.01741174,0.009729604,0.006088091,0.012865223,0.012257144,-0.019770177,-0.02545916,-0.006365808,0.013403329,0.0053413818,-0.00795216,-0.014001764,-0.010501174,-0.014414263,0.010048665,0.0013195955,0.004389793,0.0068543875,-0.0030608976,-0.0034719713,-0.008862192,-0.0032212266,0.0068856208,0.012903581,-0.009467606,0.0011416685,0.012987926,0.006121817,-0.009231053,0.02558314,-0.011118959,-0.005004777,-0.006862414,0.01243219,-0.009879266,-0.0022313225,0.009218211,0.00932684,0.009019611,-0.066586025,0.02881629,0.01772165,0.01819332,-0.052103728,-0.027348878,-0.050469607,-0.020176964,-0.016307652,-0.00041939673,0.008186529,-0.007278619,-0.008873005,0.012174832,0.020728253,0.013922529,0.033025775,0.009708248,-0.0073271417,-0.0015791364,0.02179738,-0.010582499,0.028513022,-0.005235968,-0.008058138,-0.0127217565,-0.0025445593,0.0008730786,-0.0131913815,-0.0038958932,-0.010468251,0.0046021906,0.0066108005,-0.019760553,-0.020412019,-0.0156882,0.0071365214,-0.02359888,-0.003729071,0.014560037,-0.014184236,-0.009364207,0.0018006566,0.008038507,0.0014149467,0.003719452,-0.01642578,-0.004273835,-0.012590824,-0.0013162133,0.006528006,0.0295683,-0.0007124129,0.011895093,0.007244646,0.0035023356,0.006212256,0.021007942,-0.0008711354,-0.00016655284,-0.0091005955,0.013998686,-0.016338825,-0.0064240773,-0.0002056266,-0.0012974527,0.009801113
ppi_cross,-0.042861186,-0.028817696,-0.00885016,0.0057500834,-0.007429971,0.010933408,-0.003090634,0.009736908,-0.01986605,-0.014016688,-0.0021585335,-0.016339174,0.022108557,-0.00800004,-0.027799131,-0.015583088,-0.008345491,-0.0055500213,-0.008368102,0.009672355,-0.004193946,0.0010359156,-0.005733923,0.010247776,0.016491389,0.0080278,0.0058025033,0.007449581,0.005457725,0.006470415,0.008984343,-0.002125084,-0.006863834,0.0067635663,0.012545832,-0.011816651,-0.010739202,0.007298365,-0.011059392,-0.0019179184,-0.0020187786,-0.003560195,0.0004539485,0.016604582,-0.01260854,0.010701254,-0.00761259,-0.008873745,-0.002199592,0.003918029,0.015500864,-0.0048481496,0.003135088,-0.00045453943,0.011155583,0.009779593,0.015814034,0.01799878,0.00195771,0.022703782,-0.01569436,-0.020490604,-0.013327641,0.007903455,0.0017348828,-0.005806998,0.006246037,-0.04475103,-0.0071855397,0.011890508,0.0006085101,-0.011849091,0.033345316,-0.011749495,0.0052377153,-0.0144927995,-0.0056880675,0.00021673541,-0.0135914,0.020931648,0.0021232315,0.0049656285,0.0042500324,0.010479536,-0.0077093174,-0.0007424861,-0.007227267,0.005849254,-0.014482254,0.0035195856,0.011185517,0.018319465,0.0040244516,0.012448209,0.016698437,0.006457812,0.005411847,0.0051339655,-0.007098654,-0.0016931602,0.010718003,0.00730502,-0.01922378,-0.0031933072,-0.0051792264,-0.006528992,-0.0007343844,-0.010656357,-0.0026542745,-0.0026230663,0.005359535,-0.00083206315,0.008114993,-0.0054610525,-0.011798001,-0.00060598436,0.0073931837,-0.009916452,-0.011365588,0.004132911,-0.0073397686,0.0065576886,0.0124297775,0.017832892,0.027551943,-0.005221759,0.015926523,-0.011438877,-0.01329479,-0.020714417,0.015976984,0.018488312,0.001281186,-0.003991713
trimmed_pce_cross,0.004722186,-0.0016949107,0.0032054763,0.0034657037,0.0017243585,0.010241192,0.010509882,-0.0012620398,0.0085351635,0.010813423,0.003866179,0.018184569,-0.0033429288,0.014559016,0.014167795,0.00020779495,0.0077872337,0.005347417,0.009319279,0.018789867,0.0047448333,0.0046618087,0.004954273,0.0015289471,-0.0012144827,-0.01116096,0.0029963974,-0.0022377674,-0.005424888,-0.007925836,-0.0045191506,0.001201361,0.0027989566,0.004288552,0.00031420938,-0.0034716723,0.01078849,0.000900654,-0.003702247,0.00044607813,0.0028533076,0.009662094,0.0063003195,-0.0023588496,0.0038682693,-0.005285284,-0.009845516,-0.0032198972,-0.002133136,0.006011478,-0.0027166554,0.00071463303,-0.0033802167,0.00052134774,-0.0070444546,-0.003994522,-0.0030781557,-0.017058112,-0.00028852047,-0.019917093,0.034473,0.0068124603,0.0042510084,-0.00017236912,-0.0040867045,-0.00046979764,-0.005425299,0.03179795,-0.009177056,-0.012769264,0.004253893,0.004137295,0.013386417,0.008723382,-0.00224243,0.009951828,0.0051965103,-0.014166756,0.01340474,-0.0033612903,0.01715009,-0.0048094275,-0.0028845496,0.023128353,-0.0154633215,0.010843475,0.02003475,0.0008880949,-0.0050297016,-0.020884274,-0.0027026676,-0.010322068,-0.006985828,-0.0035879181,-0.00030496437,0.0012052034,-0.0012852079,0.010902095,0.0046952497,0.0015164759,-0.0011305765,-0.0058567272,-0.0038306627,0.016180022,0.0026863562,0.008020926,0.003171962,0.00421233,-0.0032918828,0.011750253,0.0033532444,-0.0055631767,0.0031816228,-0.00303547,-0.007050508,0.003610048,0.0058009443,-0.013275265,-0.0009201692,-0.0037639812,-0.0024749986,-0.0037204984,-0.007279045,-0.009300002,-0.022449654,-0.007948656,-0.005041464,0.026251497,0.004895894,0.014664605,0.0023516896,-0.00013824564,0.0012563434,-0.0010419278
unemploy_cross,0.00583266,-0.00096068997,-0.00817141,-0.011470521,0.008804334,-0.0073167966,-0.012804496,-0.005318002,0.0005165646,-0.0028738026,0.0030003535,0.009657953,-0.019640615,0.005578514,0.0008957586,-0.013894485,-0.0037678052,-0.004343986,-0.00089651527,0.0021607669,-0.003606674,-0.0038020073,0.0069352104,-0.0072326087,-0.0022167242,0.0087611955,-0.00033769396,-0.0029843943,0.0063491934,0.003012672,0.00750898,0.005874637,0.0030995123,0.006621032,0.015694551,0.0018049476,0.0031163308,-0.0048402543,0.010725308,-0.0033547853,-0.0031937696,-0.014399193,0.00063158455,0.007060153,0.00437812,0.0019034809,-0.0011582187,0.0047924407,0.0008493617,-0.0025838702,0.0043102703,-0.0034045384,-0.0034917055,-0.010395994,0.00805254,0.015477753,-0.01398393,0.010445736,-0.0055681523,-0.00014980318,0.011912384,-0.004371318,-0.0019369776,0.0012304633,0.0043848837,0.005404967,-0.009613208,0.049461257,0.013667077,-0.022337832,-0.033016834,0.0030772863,-0.008349301,-0.010156418,0.0062363753,0.007403759,-0.0008812724,0.00763481,0.0018518786,0.012344782,0.004930334,-0.004090371,-0.0096426625,-0.006767694,-0.0037444218,0.0040704017,0.00288249,-0.013744629,0.012046708,0.01628669,-0.008809332,-0.006397332,-0.0065216003,-0.010087642,-0.004762971,0.006169595,0.010968452,0.0039855433,0.009402756,0.0012228079,0.011540877,0.012264319,0.002632278,-0.0009144119,0.0112367775,0.004230853,0.006658446,-0.005057917,-0.010116356,-0.0034742116,0.005507055,0.0077778473,0.011195774,-0.0036861643,0.00290699,0.00038164848,-0.00023682043,-0.0022608445,-0.008050251,-0.016082047,-0.023004027,0.014691667,0.020100448,-0.0005503387,0.00049387856,0.0014436392,-0.0024455793,0.009151082,-0.0047346707,0.009048657,0.0043535135,-0.00669991,0.0030577888,-0.00935191
retail_mfr_cross,-0.057740137,-0.036479175,-0.025763756,0.011508364,-0.0005947817,0.038177565,-0.014441097,0.029736308,-0.028711695,0.0057395254,0.008381858,-0.014396939,0.03496686,0.0012092224,-0.025510684,-0.028076109,-0.0024591726,0.0024245863,-0.0028042255,0.03994501,0.0063313474,0.010872807,-0.0029850868,0.0050290977,0.022728976,0.007181442,0.019356277,0.021506151,0.013978747,-0.009440928,0.00040407584,-0.00593649,-0.005190926,0.0066712233,0.0062310407,-0.013908745,-0.0034569828,-0.005710485,-0.02283179,-0.011985718,0.00055149535,-0.004664206,-0.020042038,-0.0015170017,-0.021320257,0.0015576697,-0.008296964,-0.030580314,-0.0047539826,0.0069528306,0.00447683,-0.00029601582,-0.008988773,-0.0038520559,-0.00091451616,0.0013766628,0.026510023,0.0023168281,-0.006244835,0.0033035716,0.015422507,-0.039414562,-0.010894419,0.0032925743,0.007194742,-0.017680217,0.008407866,-0.048372585,-0.0375876,-0.005541466,-0.009873521,-0.028802726,0.09113946,-0.034099054,0.012608698,-0.009509811,-0.007898774,-0.0042863414,-0.0033160336,0.034592506,0.020678896,0.0066426503,-0.00650964,0.0008898495,-0.0050832215,-0.0060825897,0.0023039542,0.020313583,-0.015848113,0.001618708,0.012830557,0.009347786,0.0095604975,0.0102962935,0.017824788,0.007430824,0.0048742825,0.014094269,-0.014105965,-0.01967732,0.017860804,0.021096008,-0.020801933,0.008191594,-0.01200973,-0.0126069095,-0.0002874931,-0.00538676,-0.022257674,-0.01751427,0.017729294,-0.024978193,0.011040986,0.00012192957,-0.023239328,-0.0011159217,0.024867615,-0.027819725,-0.005251106,0.0071138674,0.00070316414,-0.0039115036,-0.009488981,0.021386763,0.00843142,-0.012508423,0.023094855,0.0093387,-0.025331348,-0.029308412,0.017857203,0.0056015598,-0.0064449892,0.0060748667
m1_cross,0.030058522,0.014776656,0.0094898185,-0.022431074,-0.011729231,0.00736732,0.032697644,-0.0112705175,0.015584693,0.0139417965,0.00039764552,-0.006593725,-0.0153647605,0.0035023594,0.016219625,0.0077676107,0.011183502,0.0019091025,0.008491341,-0.007049027,-0.0014389778,0.010620884,0.0024122035,-0.005287881,0.0071223387,-0.0002590171,-0.0075314473,-0.011252252,-0.011428489,-0.0131177325,-0.0056668106,-0.007400396,-0.0016656131,0.013444835,0.010042097,0.022281216,-0.0136541175,-0.0059542265,0.00048809603,0.0057216543,0.0057327542,0.005232509,-0.0031644136,-0.013328102,0.0034863218,-0.02265165,0.008494615,0.0039775427,0.009543136,0.011265259,0.0062914984,-0.001331298,0.0026036312,-0.0041259113,-0.013422571,-0.016602714,-0.004899278,-0.031411786,0.012734103,-0.007728812,-0.0005300878,0.011887623,-0.00485118,-0.0072601764,0.0011299541,-0.008011997,-0.00502408,0.014172731,-0.008609408,-0.0045599137,-0.004257836,0.04123112,-0.016266435,0.027121166,-0.0023541246,0.009148714,0.0070623495,-0.01736623,0.013848902,-0.01583623,-0.026681986,-0.011023612,0.0004591489,-0.02202179,-0.0003523575,-0.0011152561,0.034912445,0.0035604115,0.0076157087,0.0021195724,-0.0005686918,-0.000146117,-0.00011804316,0.003295659,-0.007949362,0.008292114,0.0028075497,-0.005329577,-0.004909582,0.0025225494,0.0032027955,0.013819632,0.02575507,-0.0108757,0.00584111,0.002089401,-0.004813118,0.02145072,-0.0063954336,0.01807814,-0.0071384637,-0.0002578309,-0.008925718,0.010949836,0.008238713,0.0066938144,-0.008692207,0.016456267,-0.0034668527,0.00080180087,0.008841247,-0.012236232,-0.0057098693,-0.012636803,-0.026102096,0.014163868,-0.009047416,-0.0067366892,0.002604788,0.014387818,-0.0107420925,-0.018052408,-0.0135441525,0.004198371
m2_cross,0.012095864,0.03052498,0.0018674134,0.011826587,0.008056242,-0.009839654,-0.008908478,-0.017036146,0.0028202054,0.009472704,-0.0034393275,0.017279722,0.0045819446,-0.006399633,-0.0028241414,0.005680509,-0.0024686956,0.0055065397,0.0046267346,-0.006251974,0.0024539898,-0.009689488,-0.00013503898,0.009367389,0.0039837877,-0.016848912,-0.0027069412,-0.013904268,0.010565984,0.013514055,-0.002650897,0.0123656085,0.008124735,-0.018130898,-0.016664566,0.00031230506,0.016333397,-0.013262332,0.007148924,0.005850911,0.017572917,0.014964797,0.0039269608,0.004223093,0.010980737,-0.004690737,-0.0010998384,0.0031174447,-0.004621045,-0.00018438068,0.009482747,0.004815047,-0.01001482,-0.0024255372,-0.0020285044,-2.9650284e-05,0.0024728798,0.013833058,-0.0011222146,0.003326139,-0.0033262298,0.018549668,0.00094269076,0.0007039178,-0.0028912234,0.006298524,-0.002096153,0.014675508,0.025527794,-0.0006298508,-0.00056715775,-0.0074189953,-0.005389702,-0.009127949,-0.014631444,-0.001807672,0.017819587,0.005313351,-0.0077325697,0.0124992905,0.0030251888,-0.015611445,-0.02089084,-0.002355799,-0.0011047445,0.014072447,0.004005528,-0.013127174,0.0068695773,0.0062642205,-0.00695605,0.009057517,0.00059415004,-0.012465163,-4.2900792e-05,-0.009703999,-0.00475923,-0.012369232,0.010747242,0.013059087,-0.015832085,-0.023495,0.0029532597,0.0058465838,-0.00018276,0.00041744497,0.013062768,0.010695852,-0.002932405,0.008508623,-0.00021783111,0.011336061,-0.001947347,-0.0023177168,0.0025695942,-0.0016274084,0.00011997658,-0.0046820487,0.009124053,-0.012878005,-6.537093e-05,-0.001357001,0.0011989078,0.014081818,-0.009718053,0.0032340074,-0.010522545,-0.0077215396,0.01711201,0.00485477,-0.0028302395,-0.00066852977,0.0018902931,-0.0012502215
export_growth_cross,0.0037300806,-0.0065904236,0.012671666,-0.021578692,-0.03098238,0.0446752,0.010108771,0.028635979,-0.014374213,-0.0066772415,-0.00051124115,-0.026831329,0.018933846,0.004509839,0.0027654986,-0.006489038,0.004117712,0.0077281087,-0.0018626509,0.009572667,0.00878832,0.0038447282,-0.006778114,-0.010994667,0.011365169,0.0021743854,-0.0028747944,0.0085456185,0.005110261,-0.0015250655,-0.003258028,-0.0008848343,0.0015080615,-0.0012456867,-0.007941018,0.003185892,-0.008172591,-0.00028163183,-0.010468028,0.004622908,0.008753386,-0.00635809,-0.0061789528,-0.0015265913,-0.0065838513,0.0019073989,0.005679611,0.004247145,0.0072123474,0.006843203,0.00821219,-0.0038299,0.0053970595,0.0065198,-0.01492482,0.0013057617,0.009211138,0.0013361748,0.015499666,0.0011276646,-0.0044218055,-0.0015975849,-0.013496704,-0.0034708085,3.2268057e-05,-0.017077398,0.010818035,-0.058772,-0.016561197,0.0012684979,0.029817976,0.01058053,0.05124046,0.011752185,0.034558848,-0.020585993,-0.01461002,-0.011737764,-0.0041788165,-0.012359192,-0.002245742,-0.0030925616,-0.009779931,-0.006075212,-0.0009418203,-2.296234e-06,0.023617031,0.023575297,-0.014477162,-0.0025398761,-0.0014539413,0.023019072,0.0016181385,0.0024893477,0.011653589,-2.4783309e-05,-0.009482953,-0.0092280395,-0.019405764,-0.006512074,-0.012413514,-0.018241366,0.019478634,-0.008688354,-0.020481002,0.002981566,-0.0050991443,0.0040533873,0.00011164835,0.001217881,-0.0061057494,-0.008727468,-0.0049899537,0.0051069115,-0.004027164,0.005861444,0.008929348,0.0037646384,0.0028372956,0.023992043,0.018803833,-0.003965037,-0.0213784,0.009042135,-0.0033627306,0.01931213,0.0072709396,-0.016465446,0.009662971,-0.006599055,-0.007251717,-0.007046883,-0.021434851,0.008148815
import_growth_cross,0.010963802,0.0024235656,0.011044197,-0.0021392328,-0.028259628,0.012649459,0.0040503736,0.0123998085,-0.014422899,-0.013396291,-0.0088509265,-0.017743185,0.0014807866,-0.014654421,0.002364546,-0.003539081,0.0034607993,-0.004143727,-0.010926559,-0.012976901,-0.0010865105,-0.003206604,-0.0052051665,0.0033603741,0.016280383,0.008668602,0.013220021,0.00949874,0.006625176,-0.00057658623,-0.006747351,-0.0074652107,-0.013914486,-0.0054960353,-0.0065136896,-0.0068475395,-0.0046066064,-0.016252082,-0.0027340187,-0.009248024,0.0045022704,-0.0038372697,-0.0075856857,0.009785434,-0.008817195,0.008186318,0.007856011,0.0016402138,0.0027390402,-0.0009663177,-0.008041489,0.0073249415,0.011779866,0.019340124,-0.012319859,0.0047704466,-0.012878146,0.009194096,0.00072335266,0.013657823,-0.0063629057,0.010801522,4.478637e-05,-0.005037941,0.0021474946,0.01044294,0.007228935,-0.07679835,-0.015478339,0.013577884,0.043429486,0.02099593,0.013022918,0.008937619,0.023966638,-0.009775738,0.002252087,-0.0073117046,-0.0071820617,-0.006344696,-0.022015467,-0.010477497,-0.001670489,-0.014350687,0.0011158626,-0.008980346,0.00049350027,0.021211406,0.0019728288,0.026345402,0.006750144,0.0116045335,0.0032592278,-6.662775e-05,0.004599172,-0.008026813,-0.0036541203,-0.004712245,-0.0147264665,-0.0122280335,-0.008338092,-0.007587401,0.016355332,0.007276083,-0.0088062575,-0.007970804,-0.0023446705,-0.003135916,-0.0044097085,0.0050851465,0.019098494,-0.01035557,0.009906271,0.009226995,0.003234589,0.0050244513,-0.0012708389,-0.006952907,0.014013984,0.016478684,0.02014239,-0.006623556,0.0002511585,-0.0020210862,0.0015583802,0.005312874,-0.007053303,-0.009318715,0.016017871,-0.008324957,-0.0005230806,0.012288355,0.0065193395,0.016798295
