,pr_1m_0m_cross,mv_cross,btm_cross,mom_12m_1m_cross,ram_12m_0m_cross,vol_3m_cross,res_mom_12m_1m_0m_cross,res_vol_6m_3m_0m_cross,asset_turnover_cross,gpa_cross,rev_surp_cross,cash_at_cross,op_lev_cross,roe_cross,std_u_e_cross,ret_noa_cross,etm_cross,ia_mv_cross,ae_m_cross,ia_ta_cross,rc_a_cross,r_s_cross,r_a_cross,fred_ff_cross,t3m_cross,t6m_cross,t2y_cross,t3y_cross,t5y_cross,t7y_cross,t10y_cross,aaa_cross,baa_cross,snp500_pr_cross,wilshire500_pr_cross,ted_cross,t1y_ff_cross,t5y_ff_cross,t10y_t2y_cross,aaa_t10y_cross,baa_t10y_cross,aaa_ff_cross,baa_ff_cross,core_cpi_cross,core_pce_cross,core_ppi_cross,cpi_cross,pce_cross,ppi_cross,trimmed_pce_cross,unemploy_cross,retail_mfr_cross,m1_cross,m2_cross,export_growth_cross,import_growth_cross,real_gig_cross,real_pig_cross,federal_tg_cross,real_gdp_cross,corporate_tg_cross,industrial_prod_cross,home_pr_cross,wti_cross,capa_util_cross,snp500_pe_cross,snp500_vol_cross,pr_1m_0m_serial,mv_serial,btm_serial,mom_12m_1m_serial,ram_12m_0m_serial,vol_3m_serial,res_mom_12m_1m_0m_serial,res_vol_6m_3m_0m_serial,asset_turnover_serial,gpa_serial,rev_surp_serial,cash_at_serial,op_lev_serial,roe_serial,std_u_e_serial,ret_noa_serial,etm_serial,ia_mv_serial,ae_m_serial,ia_ta_serial,rc_a_serial,r_s_serial,r_a_serial,fred_ff_serial,t3m_serial,t6m_serial,t2y_serial,t3y_serial,t5y_serial,t7y_serial,t10y_serial,aaa_serial,baa_serial,snp500_pr_serial,wilshire500_pr_serial,ted_serial,t1y_ff_serial,t5y_ff_serial,t10y_t2y_serial,aaa_t10y_serial,baa_t10y_serial,aaa_ff_serial,baa_ff_serial,core_cpi_serial,core_pce_serial,core_ppi_serial,cpi_serial,pce_serial,ppi_serial,trimmed_pce_serial,unemploy_serial,retail_mfr_serial,m1_serial,m2_serial,export_growth_serial,import_growth_serial,real_gig_serial,real_pig_serial,federal_tg_serial,real_gdp_serial,corporate_tg_serial,industrial_prod_serial,home_pr_serial,wti_serial,capa_util_serial,snp500_pe_serial,snp500_vol_serial
baa_ff_cross,0.009107913,0.0041076574,-0.0007029516,0.02465313,0.013637484,-0.0032070721,0.0032764056,-0.0056472584,0.003534394,0.005286464,0.0035855644,0.028849987,0.0047248644,-0.017637251,0.023691546,0.0053922264,-0.020719837,0.0033357718,0.00082123815,0.00037136563,0.012016365,0.018367782,0.011939534,-0.00013762801,0.003953401,-0.008253202,-0.0051062917,-0.0070064133,-0.0067713223,-0.0058571263,-0.0053244354,0.0013070855,0.0048331968,-0.0069738314,-0.007342104,0.00036983204,-0.01606749,-0.0064474433,0.0060080444,0.0015994426,0.00065822236,0.0053011025,-0.0038611242,-0.008483073,0.024669258,-0.0071364148,-0.0003896763,0.02399812,0.0017870937,-0.011602771,-0.0019703703,0.007730225,0.001092378,0.010198018,0.00014210494,0.0013295908,-0.0048430893,0.003937411,-0.009096467,-0.00036620663,0.003898236,0.029566396,0.0025671443,-0.010151709,-0.0021688314,-0.008616041,-0.00786482,0.019317638,0.031434488,0.020809961,-0.005843992,0.0042434325,0.003076933,-0.018480146,-0.021836227,0.011146258,0.004669465,0.017761163,-0.0025199943,-0.008350056,0.004245056,-0.01725436,0.019171342,0.018510971,-0.006159585,-0.0005966136,0.0036034435,0.0063702157,0.022374244,-0.011936928,-0.0048069363,-0.0030375996,-0.0024177844,-0.0059138914,-0.0044925506,-0.004098245,-0.0044682575,-0.0029361597,0.0076661194,0.004065398,-0.014348539,-0.01287146,-0.0017616949,-0.01369744,0.0020407815,0.0070275064,-0.0014119708,0.00048679888,0.0011218147,0.00032588432,-0.0015481883,0.027879134,-0.0032569056,0.0013531197,0.020359723,0.0033230467,-0.010781775,0.0019045878,0.0047964845,-0.009723054,0.008312747,-0.0013655853,-0.0026729458,-0.012755933,-0.00073601975,-0.018767541,-0.0034346553,0.0087883,0.018046003,0.009819873,-0.008589449,-0.0067932224,-0.0015359027,-0.0094861165
core_cpi_cross,0.0012017506,0.014111076,0.0027981654,-0.016170893,-0.012467024,0.041462567,0.0008633499,0.018529613,0.0125316195,0.009603671,0.016508466,0.009074403,0.019766467,0.029943695,0.0012519188,0.026716195,0.02322477,0.011485279,0.011120979,0.024088187,0.014232707,0.0075753396,0.026139248,-0.0054794727,-0.006992726,-0.007934643,-0.00652985,-0.008573448,-0.0029144688,-0.0040384927,-0.0055449144,-0.009233652,-0.017397808,-0.024291355,-0.02395874,-0.010473611,-0.00025388022,0.006600935,0.008365131,0.0066451156,-0.005729806,0.008041777,-0.0032380675,0.0037751237,-0.010035689,-0.0002364424,0.003477425,-0.0077292942,-0.005852537,-0.011630649,0.009236055,-0.012576378,0.023009054,0.004268092,-0.008603276,-0.0072657596,-0.005266018,-0.0047436664,0.01023496,-0.007992404,0.01730644,-0.022969892,0.007909787,0.018300844,-0.004492185,0.018891266,0.006571857,-0.043405637,-0.06820618,-0.030436011,-0.0011891326,-0.047071677,0.00756465,-0.020633385,0.025124667,-0.013669576,-0.020792577,0.006025473,-0.0022372773,-0.014295831,0.029619806,0.008482609,0.00062170444,-0.015843427,-0.011376898,-0.025486145,0.003582035,0.0018995464,-0.021342507,0.0152536575,-0.017439079,-0.018939493,-0.015566317,-0.021111755,-0.014716436,-0.014966402,-0.010464328,-0.011443806,-0.008797734,-0.01581133,-0.015024746,-0.01397781,-0.018996581,-0.0041700397,0.0066887653,0.017538385,0.010875292,-0.0036976696,0.0010745497,0.0030711954,-0.004159544,-0.016969517,-0.0056825685,-0.0076184026,-0.017874401,-0.009598687,-0.012633282,0.01179498,-0.0069187772,0.031113572,0.007140312,-0.0079400735,-0.002403841,-0.010997656,-0.0013713399,0.015914397,-0.00910396,0.020818206,-0.02112224,0.0014153381,0.0071638916,-0.0027745322,0.0155008165,0.003505959
core_pce_cross,0.0070672208,0.011882163,0.0016119946,-0.0031680285,-0.0036004575,0.004256299,0.005397556,0.0010451216,0.0016530142,0.0032542425,-0.00368653,0.00041801517,-0.0009227478,0.0009575469,-0.0005313508,0.0039662234,0.0028054013,0.0013400562,0.00082418096,0.0035441204,-0.0009508295,0.00036251088,0.0024754256,-0.0017384962,-0.0011488267,0.00079497095,-3.7191203e-06,-0.0018022652,-0.004401587,-0.0055520944,-0.005502184,-0.005436217,-0.006241075,-0.0009536501,-0.0015864372,-0.008039265,-0.0053196424,-0.004409564,0.0025227307,0.0024993361,-3.7412305e-05,-0.0032210671,-0.0043283612,0.0030922252,0.009433311,0.003154733,0.0050005303,0.009591334,0.004925493,0.0022423295,-0.00053117523,-0.008414189,0.0018128679,-0.001201427,-0.0045885486,-0.0053757117,0.0027395072,-0.004845973,0.0040229484,-0.0032084368,0.0021579813,0.005118662,-0.00011169474,0.009768587,-0.0034798146,0.0057979,0.0028791393,0.0018452416,-0.0027609009,-0.005431049,-0.0106949145,-0.009349968,0.008961613,0.006874213,0.00859847,-0.0013396146,-0.003012948,-0.006127896,-0.008600401,0.0003348221,0.0026124385,-0.0005581868,-0.007952045,0.002296995,0.0033814972,-0.0055021793,0.0061213784,-0.005340828,-0.008860688,-0.00038933943,-0.0012254529,-0.003300274,-0.0021034912,-0.00395524,-0.0050651547,-0.0047320384,-0.005327732,-0.0048199077,-0.0050250553,-0.0052385232,0.002863705,0.0016296254,-0.011063413,-0.0067089554,-0.003019646,0.0020684744,0.0024053846,0.00079346733,-9.617134e-05,0.0006685867,0.0030364066,0.00908494,0.0032021464,0.004100254,0.0068792407,0.0036901599,0.0009974389,-0.000864621,-0.007435871,0.0029300742,-0.0016357608,-0.0042544636,-0.004535616,0.001872425,-0.0025896628,0.0050866473,-0.002316893,0.002669054,0.0037753484,-0.0012609923,0.0073092454,-0.002397564,0.005250801,0.001832325
core_ppi_cross,0.0046813847,0.022879405,-0.0038411648,0.010262927,-0.0012648698,0.023248736,0.01329578,0.010965581,0.0012441754,0.011260806,0.0018610688,0.033718206,0.013021869,-0.005789162,0.01801143,0.023067223,-0.016930712,0.0060858848,-0.00069471356,0.017568355,0.012088266,0.016191747,0.024329381,-0.0020843341,-0.002290342,-0.008536075,-0.0040594805,-0.00852277,-0.009076439,-0.01492796,-0.01519608,-0.011186352,-0.014332357,-0.023336625,-0.022237249,-0.012011541,-0.013669301,-0.009432723,0.0017639464,0.010460812,0.0036432613,0.0011922217,-0.004805437,0.0029438043,0.019711783,-0.0047437823,0.009982674,0.021923684,0.0046524047,0.0019385348,0.008511301,-0.014725732,0.025190854,0.010910938,-0.015748743,-0.015412502,-0.0015049144,-0.014019015,0.00201642,-0.0116345305,0.010346673,0.022769677,0.0059068305,0.017232824,-0.011495957,0.011109023,0.006730185,-0.0006667306,-0.0036913087,0.00091999595,-0.013218544,-0.013551736,0.014386411,-0.007228356,0.009630659,-0.0034526994,-0.013970452,0.013896518,-0.0073722308,-0.0032767532,0.005215949,-0.011658834,-0.0015892093,-0.0031180247,-0.004399578,-0.030561628,0.018523838,-0.00030906382,-0.001412755,-0.0062148557,-0.011270375,-0.011177295,-0.009056855,-0.014117368,-0.014784749,-0.013430288,-0.01309306,-0.011946432,-0.0007844069,-0.006104279,-0.020693675,-0.01958143,-0.026735842,-0.015911516,0.0011487516,0.011192996,0.012013991,0.004215579,0.00012635824,0.0025457148,0.00507007,0.01843999,0.00038013537,0.0055546407,0.015316838,0.005721859,-0.003068014,0.0033069833,-0.012634381,0.021401037,0.007837068,-0.01658478,-0.013061557,-0.011840447,-0.010531447,-4.3192646e-05,-0.013973224,0.018153455,0.0157647,0.0071581686,0.01278982,-0.012101434,0.0146941105,0.002390933
cpi_cross,-0.0054157306,0.014873095,0.008216585,-0.002828298,-0.011788494,-0.0020649254,-0.00078401645,0.001953131,-0.008223156,-0.0027106823,-0.0138765145,-0.0022715037,-0.01164529,-0.012604046,-0.0049131336,-0.0021219754,-0.0018643956,-0.0059276894,-0.0068898196,-0.009157605,-0.0113607,-0.0049122684,-0.011261487,-0.0043098107,0.0019031625,-0.0013256855,0.0023513378,-0.0017281387,-0.0070888465,-0.010492057,-0.010326442,-0.009398586,-0.0107022915,0.010833549,0.009654476,-0.0084676035,-0.005123031,-0.004305175,0.0032890113,0.0046285093,0.004548806,0.0043746256,-0.0024464226,0.004802164,0.018641882,0.0067447573,0.010364469,0.019669678,0.015628027,0.00506155,0.0012892648,-0.015951127,0.0030245008,0.0005783868,-0.011252729,-0.012754422,-0.0015249634,-0.014942921,0.0011861866,-0.006191372,-0.0027375424,0.01939961,0.00011457666,0.017124405,-0.0079447245,0.012005772,0.00690513,0.0077687106,0.0066500013,0.012332534,-0.02186281,-0.0023517732,0.016848687,0.005550101,0.014343667,0.0068218885,0.003338906,-0.0075615277,-0.01625749,0.020807296,-0.01140219,0.0002507937,-0.015797587,0.0018151787,0.0130125275,0.0009720749,0.005071063,-0.012521859,-0.00960263,-0.017378666,-0.0020121073,-0.0011002071,-0.00054482045,-0.00062398583,-0.0009295625,-0.0051726834,-0.0030097559,-0.0034103128,-0.0034582105,-0.005290795,0.01515214,0.012843674,-0.009926532,-0.0032703897,0.00038284413,0.0019405794,0.0051141866,0.0023430497,0.0022669407,0.002937955,0.0064612357,0.021579225,0.0039092284,0.010847758,0.019307096,0.015308135,0.0047154347,-0.002969285,-0.015383308,0.0022369071,-0.0038133857,-0.0057255276,-0.0064239274,-0.0031928841,-0.009248219,-9.3465205e-06,-0.0046333396,-0.0036566127,0.021772735,-0.006402303,0.016860265,-0.0023161669,0.009605523,0.0052005793
pce_cross,0.0029905213,0.00038796104,-0.010259962,-0.009649638,-0.0054326323,-0.0025830464,-0.00028950506,-0.004727664,-0.009612354,-0.0003084959,-0.007818683,-0.0022729195,-0.0067467727,-0.008580349,-0.014978774,-0.004299082,-0.007967128,-0.0060143783,-0.0074718446,-0.0015159005,-0.011225898,-0.008339264,-0.0033930722,-0.006856271,-0.0023580813,0.0016259794,-0.0024415394,0.0028491467,0.001510187,0.0010440024,0.0026203333,0.0002880055,-0.0011161759,-0.004404535,-0.004886143,-0.0048816865,-0.004196039,-0.0008365699,-0.0015292638,-0.0029053136,-0.00050794595,-0.0072689634,0.00079745334,-6.548595e-05,0.009770429,0.0017893668,0.008848233,0.010369781,0.009695091,0.0039037524,0.001996521,-0.012580195,-0.005572841,-0.008457068,-0.0016518527,-0.0003665258,0.0024040465,0.0011493904,0.0038533923,0.0057212245,-0.0018409684,0.010615917,5.82739e-05,0.0021606882,0.0047758697,-0.0037643237,0.00090770563,0.009247618,0.0012624327,-0.016808791,-0.003535858,0.013354028,0.013672143,0.01990891,0.0029695993,-0.010474271,0.00061320723,-0.00599766,-0.0030843932,0.011893656,-0.013872461,-0.009948691,-0.007541643,-0.004211127,-0.0006384109,-0.018093383,0.005467955,-0.0045360704,-0.0069110175,0.0076303435,-0.0019206742,-0.0008021818,-0.001693604,3.9112143e-05,0.000620092,-0.0004000314,0.00067820534,0.0021610435,-0.0019715917,0.0005295946,-0.00438395,-0.005848303,-0.005732892,-0.0051982966,-0.0038742279,0.0050596637,0.0017984266,0.0019749494,0.0003243094,0.0030385647,-0.0013162615,0.0136227,-0.0034366373,0.012239412,0.01327434,0.011757444,-0.00013318687,0.0015985824,-0.010931637,-0.007470398,-0.009317992,-0.0027179478,-0.0030700534,0.0029763838,0.004199523,0.00767709,0.00821753,-0.0012161657,0.010881971,-0.0013273592,0.0083727315,0.006465273,-0.010533535,0.000298897
ppi_cross,0.001081761,0.016018646,0.006088516,0.021613741,0.0061088824,-0.0068114377,0.0026228228,0.002458199,0.009435212,-0.0010640738,0.00029114156,0.018345175,0.0018623776,-0.011524628,0.026013501,-0.002598979,-0.010356052,0.004954664,0.007158714,-0.003226687,0.0103758145,0.016805084,0.004531457,0.003510285,0.0095164785,0.007574553,0.0021165567,-0.00226491,-0.012222414,-0.017114218,-0.019829705,-0.016412633,-0.0126826065,0.022781927,0.020420477,-0.010607717,-0.00912619,-0.0016578388,-0.002479471,0.003978273,0.0020228603,-0.0035874208,-0.0018807158,0.013548649,0.024821678,0.010097815,0.0014568921,0.027253304,0.009848807,0.001796196,-0.0019299868,-0.0025468906,0.0069022747,0.014081293,-0.0034496842,-0.009209111,-0.0030327183,-0.01590185,-0.011595698,-0.012380876,0.0047570663,0.03680765,-0.008128701,0.00018268079,-0.012524714,0.0107714385,-0.0026421894,0.017156193,0.03633498,0.017664919,-0.009428604,-0.0022610263,-0.011632126,-0.018612362,-0.006792775,0.028739654,0.008665591,0.0008993321,-0.009660965,-0.0016152621,0.010860169,-0.0064930394,0.00070242875,0.021630777,0.008187963,0.011401726,0.008794577,-0.00439103,0.004061103,-0.02118665,0.00945326,0.008403194,0.0015106928,0.0036061003,0.0017227235,-0.003226923,-0.005321902,-0.0068854913,-0.0044097863,-0.012159013,0.018609444,0.015965817,-0.008469904,-0.005937207,-0.008955212,-0.0053082933,-0.0056353863,-0.008118808,-0.0028926292,-0.007228052,0.010637808,0.024271067,0.011800461,0.003657334,0.024519956,0.012289196,0.0045390488,-0.010072838,-0.006447251,-0.003370654,0.0066596805,0.00034703896,-0.00672587,-0.008391925,-0.016048469,-0.024483385,-0.014436585,0.008377224,0.026468154,-0.0035268809,0.00096146803,-0.011538062,0.017460523,-0.009315645
trimmed_pce_cross,-0.007717216,-0.0145868445,0.01599695,-0.02935141,-0.017990753,-0.01581737,-0.015683878,-0.008026552,-0.0022838546,-0.016350975,-0.00015461684,-0.04412599,-0.022577815,0.016246473,-0.02685812,-0.009261923,0.03529931,-0.00756756,-0.00045569483,-0.017548254,-0.018113773,-0.025103383,-0.029540103,-0.0017732132,0.00089868205,-0.0033407456,0.007684917,0.011036552,0.017179621,0.018924309,0.019659398,0.016355988,0.0032236604,0.0054044775,0.0063194907,0.010916133,0.0394378,0.014398803,-0.007389869,-0.010596994,-0.012243607,0.008810737,0.005855614,-0.008142516,-0.031879503,-0.0077164383,-0.010809391,-0.03038111,-0.0033570565,-0.010384511,-0.0002463098,0.013688886,-0.007963807,-0.0061350297,0.027126366,0.024850301,-0.018893367,0.007421439,-0.006353611,0.00059428095,0.012548716,-0.03698092,3.3997174e-05,-0.0073708137,0.0059616794,0.011843733,-0.009899932,-0.019121911,-0.04561239,0.0060823057,0.029491022,-0.003984006,-0.029990517,0.005635225,0.0064454162,0.010135809,-0.008288494,-0.010230949,0.00017715589,-0.0017018752,-0.0066630496,0.029003821,-0.00034285546,-0.030239064,0.0019525461,0.019157426,-0.007859568,-0.000760859,-0.009002549,0.0028725455,0.002606817,-0.00042814566,0.0037564652,0.008016342,0.0112542845,0.01859821,0.018654454,0.0192749,0.012951946,0.003513229,0.011402604,0.011583211,0.019339783,0.04249736,0.014439177,-0.008627791,-0.0077106855,-0.008910129,0.0004938684,0.0078103654,-0.0034415254,-0.039160624,-0.0020856126,-0.011622257,-0.028489523,-0.006657588,-0.00034742395,-0.009186668,0.013523413,0.0012160535,-0.0047792285,0.03133312,0.028103694,-0.011195928,0.011140139,0.003437006,0.010250585,0.0025208457,-0.023943927,-0.007915878,-0.006317373,0.010619083,0.010278231,-0.0062669395
unemploy_cross,0.0026968636,-0.017992873,-0.004553533,0.016999513,0.016462062,0.006318905,0.011422669,0.007184811,0.0064193066,0.004453277,0.008018472,0.033300195,0.010054098,-0.016500732,0.028051458,-0.0076360526,-0.025626412,0.002512823,-0.00045701052,-0.0006486365,0.011851668,0.016429737,0.0019095573,-0.006624689,-0.00818094,-0.0015448375,-0.0029561364,-0.001990586,-0.0010536917,-0.0017144961,1.8349732e-05,0.0063994355,0.010582265,-0.0003174761,0.0006797323,0.008684822,0.0018609833,0.007940587,0.010708997,-0.0013903293,-0.0016041215,-0.0015481162,0.0038691584,-0.006126969,0.0044655576,-0.0095937,-0.007171931,0.006895169,0.004466486,-0.011463559,0.0073166,0.002856248,-0.0035695015,0.012654689,0.0026642166,-0.0015017382,-0.0113022635,-0.00012931722,-0.031553604,-0.0075003044,-0.00814458,0.01956691,-0.00814593,-0.011272451,-0.0067096697,-0.0092841,-0.009106622,0.017791646,0.027130794,0.012255136,0.0022694517,0.014389777,0.002884498,-0.003334836,-0.010968832,0.022955405,0.014636369,0.014914268,0.03180006,-0.0061284276,0.0018277209,-0.005566594,0.027393827,0.007859177,-0.016871892,-0.015416349,-0.0022132194,0.01170248,0.03142444,-0.014507765,-0.007846816,-0.006098672,-0.004159095,-0.0029153442,-0.0011973134,0.00085244904,-0.0013950946,0.00069517747,0.011141924,0.00943441,-0.010668867,-0.008616078,0.014556409,0.0042281095,0.013670148,0.006306944,-0.005356286,-0.0056727454,0.0066568684,0.00435812,-0.0061572874,0.007690156,-0.0069360393,-0.0031747904,0.008162472,0.009609743,-0.014895291,0.0058694268,-0.00011998319,-0.016786825,0.009757049,0.002358792,-0.005148705,-0.013202785,-0.0059056915,-0.042570036,-0.0122306235,-0.0016142975,0.00961406,0.0016499388,-0.0060563115,-0.013949876,-2.7453061e-06,-0.015083118
retail_mfr_cross,0.005582971,0.022742331,-0.0006664072,-0.0009984075,-0.0034371656,0.0038849688,0.0043511437,-0.006829688,-0.004668559,-0.0007738351,-0.0034919865,0.007538377,-0.01042097,-0.008090214,0.008148118,0.005903015,-0.007314381,-0.0030519473,-0.004717861,-0.006995661,-0.0060201134,0.0006684595,-0.0020323722,-0.0070944033,-0.0015638475,-0.0064121988,-0.00037187582,-0.001663739,-0.0013058283,-0.002094469,-0.0016762178,-0.00440523,-0.01298783,0.0014327435,0.0008933231,-0.011169714,-0.0009699089,0.004631764,0.004111558,-0.0011524884,-0.00791192,-0.00036109413,-0.003943337,-0.0007651469,0.0149024185,-0.0027840799,0.0039998963,0.018405559,0.012425703,-0.014546002,0.004743068,-0.017143574,0.0034112937,0.004755598,0.005016096,0.0031259705,-0.01645026,-0.008328366,-0.007856659,-0.009598354,0.019867683,0.026144572,-0.00078257424,0.006763785,-0.0059263012,0.013361973,-0.00493064,0.009402255,-0.007241002,0.0011402777,-0.0046332856,-0.004435201,0.013165183,0.010054674,0.010145786,0.005449324,-0.0074529564,0.000102032325,-0.012028224,-0.006530147,0.003751321,0.0073846695,0.00363827,-0.011155309,-0.0023003442,-0.018939588,-0.0018011776,-0.008892703,-0.0035419704,-0.0122541515,-0.007256125,-0.0073237442,-0.0066821827,-0.0071222032,-0.0030031914,-9.9936704e-05,0.0011884657,0.002765976,0.0023642508,-0.010039358,0.0047142613,0.0040541785,-0.010550164,-0.0008867954,0.0044339164,0.0092247045,-0.0005005229,-0.0089216335,0.00031616772,-1.5110243e-05,0.00092954806,0.013151763,-0.00048329646,0.0053091,0.01366788,0.015876653,-0.008692558,-0.0021385914,-0.015611719,-0.0009808067,0.00029751618,0.0063283914,0.003990466,-0.021925773,-0.0055841664,-0.008014777,-0.0071291775,0.019268585,0.01817479,-0.000133997,0.0076153227,-0.005460725,0.013675443,-0.010554376
m1_cross,-0.0057550655,-0.013960399,0.0008645088,0.006847096,0.0064911316,-0.017532287,-0.007815618,-0.010387127,0.003933051,-0.0036031539,0.00423209,-0.02114939,0.0012980129,0.0100194095,-0.009460795,-0.006163806,0.00494151,-0.0014502301,-1.1251075e-05,-0.004667721,0.0005311155,-0.005970444,-0.0027726043,0.00711558,0.0062387134,0.008712629,0.0030615742,0.0058554183,0.008587185,0.009788421,0.010806518,0.0015668435,-0.00082149915,-0.001547448,-0.0009943674,0.012190243,0.0011077062,-0.0052829725,-0.008071598,-0.008547452,-0.0024401215,-0.0013501609,-0.002584432,-0.0054258364,-0.007680953,-0.0034064045,-0.0077382927,-0.013207956,-0.013969338,0.00054509763,-0.0032515735,0.01300878,-0.0041708825,-0.005262031,0.010734148,0.012614208,-0.001312702,0.010022154,0.0046814214,0.011299219,-0.003017973,-0.022028226,-1.2755772e-05,-0.011866866,0.010820029,0.0011728761,-0.007087895,-0.0008552616,0.0077528367,0.0023165045,0.018694622,0.01009615,-0.024620768,-0.012111847,-0.01985596,-0.0025463582,0.00024578744,0.015500878,-0.010360152,-0.0061531714,-0.0023400215,-0.0042791325,-0.0076457323,-0.0016093936,0.0028894271,0.016059706,-0.01251373,0.008428557,-0.00076930685,0.009245835,0.008623421,0.0063596186,0.010095236,0.009421696,0.00786929,0.008082992,0.007664838,0.0063414928,-0.007597547,-0.007549094,7.919624e-05,0.0014223594,0.017076232,0.0033653504,-0.00788299,-0.0063879057,-0.0073365015,0.0012116298,-0.00882805,-0.00015911006,0.0029130334,-0.0097246915,0.0034847623,-0.0058549177,-0.011855161,-0.01420356,0.001274544,0.00019771606,0.013951634,0.0038645887,0.00015576987,0.0076767867,0.0099362135,0.006050211,0.007536564,0.008845985,0.011451494,-0.007781124,-0.016519114,0.0028390768,-0.010365162,0.0089050215,-0.0017541872,-0.0020657792
m2_cross,0.0157205,0.010002006,0.0065411036,0.009406687,0.013077846,0.013204201,0.01706347,0.0059465873,0.009421664,0.01586446,0.012936129,0.017052332,0.01799658,0.01292244,0.011804646,0.015221223,0.00036962877,0.011780166,0.009177716,0.021203283,0.017179064,0.012665935,0.024120923,0.0019544533,-0.0041185007,-0.01227421,-0.008528741,-0.010077852,-0.0060471073,-0.0061940737,-0.0071028057,-0.0040869326,-0.003291729,-0.014521208,-0.012775032,0.0031453483,-0.009395734,-0.0058614365,0.003965898,0.008608098,0.0056003714,0.007609147,0.002996051,0.00490909,-0.004262161,0.00017953152,-0.00045183196,-0.005548458,-0.01135216,-0.0002672826,0.013774006,0.00072513026,0.011478762,0.0055398946,-0.014109292,-0.011054262,0.013451292,-0.0043470203,0.009595233,-0.006043089,-0.0045346655,-0.017288502,0.0065312902,0.007855263,-0.0052745626,0.0016632471,0.00966835,-0.0013940436,-0.0102844555,-0.010510965,0.0014416615,-0.0086947,0.00526506,-0.0046142563,-0.0012803852,-0.022220878,-0.009884621,0.002483858,0.010761196,-0.017407663,0.0018791355,0.0029829796,-0.0008659913,-0.016401652,-0.006879677,-0.010738333,0.0026018794,0.006077969,0.00032548106,0.009067962,-0.010373832,-0.0062936945,-0.00963009,-0.015249583,-0.015043388,-0.016330365,-0.0145842405,-0.014464647,-0.009292746,-0.0058554783,-0.017704645,-0.015901808,-0.0012560505,-0.013798812,8.376944e-05,0.009158328,0.013439415,0.0095937895,0.00178555,0.0027103324,-0.005787955,-0.008466917,-0.0032718012,-0.00762444,-0.010915126,-0.012798717,-0.0068943393,0.01090599,-0.0004858474,0.015359967,0.009793576,-0.016029868,-0.011316947,0.008502646,-0.006508701,0.008257729,-0.010912338,-0.0023893528,-0.018390335,0.0091628125,-0.0028072447,-0.009557555,0.002274391,0.009740843
export_growth_cross,0.014738985,0.013195057,-0.00024296553,-0.013005447,-0.009127836,-0.008104054,0.0039459127,-0.010557388,-0.0035231346,-0.008812299,-0.004923137,-0.026320158,-0.0071442756,0.010771365,-0.024471305,-0.00019361891,0.012996008,-0.0013292738,0.0055861147,-0.0030942624,-0.008714422,-0.009232581,0.0012769153,-0.0027517627,0.003351786,-0.0021743577,-0.001957407,0.0027335961,0.0007683919,0.002547733,0.0030662743,0.008618854,0.003421941,0.01036246,0.009413633,-0.0066217342,0.00724962,0.0023420777,-0.00635644,-0.000742193,0.0022728133,-0.00699454,-0.0038255882,-0.002808336,-0.0039132643,-0.0039200336,-0.007195433,-0.012920013,-0.01762127,3.5224366e-06,0.0068814238,0.0022935364,-0.0074951593,-0.0070789205,0.0012948533,0.007691056,0.009323686,0.008865361,0.025872223,0.011162062,-0.0051646247,-0.018688453,0.003190829,-0.012715945,0.011651729,-0.0041181836,0.002458829,0.0050910646,0.009610391,-0.01891869,0.01827759,0.0029034007,-0.00088084536,0.029931858,0.0050708726,-0.013220839,-0.017671006,-0.009549987,-0.014056095,-0.0018152515,-0.0005218093,-0.007970298,-0.015517944,-0.00521067,0.012571147,0.012611871,-0.0068609877,-0.001102017,-0.0066564656,0.02478799,0.00056572305,0.008754896,-0.00061411934,0.00039026194,0.000420213,-0.002103711,-0.0036237165,-0.0030188898,-0.0062452015,-0.0046260552,0.019922832,0.017812401,-0.004397484,0.0028841519,-0.010241433,-0.009128503,-0.0016156994,0.0051550674,-0.002935889,0.00032366905,-0.00032930786,-0.0113831535,-0.0012054931,-0.01110702,-0.015723696,-0.02036858,0.006031714,0.0007306319,0.007430096,0.0048051425,0.0003125426,-0.0029392696,0.0013034672,0.021802923,0.0075762696,0.033671338,0.009579037,-0.01314327,-0.02022324,0.005215963,-0.017749283,0.0109831495,-0.007911489,0.010299917
